22.134	-2.14385169197e-05	1.28652453175e-05	0.000193529233893	7.67563818632e-08	9.68851197085e-06
22.165	-2.14417362243e-05	1.28841858579e-05	0.000193827911121	7.67545969681e-08	9.68868616925e-06
22.201	-2.14449555424e-05	1.29031264402e-05	0.00019412658903	7.67528125027e-08	9.68886031711e-06
22.232	-2.14482724297e-05	1.29226410235e-05	0.000194434318497	7.67509737474e-08	9.6890397694e-06
22.266	-2.14514917752e-05	1.2941581691e-05	0.000194732997788	7.67491889984e-08	9.68921395091e-06
22.3	-2.14547111343e-05	1.29605224004e-05	0.00019503167776	7.67474045621e-08	9.68938810034e-06
22.334	-2.14580280638e-05	1.29800371146e-05	0.000195339409352	7.67455656562e-08	9.68956756468e-06
22.367	-2.14612474503e-05	1.29989779093e-05	0.000195638090707	7.67437809615e-08	9.68974173616e-06
22.4	-2.14644668503e-05	1.30179187459e-05	0.000195936772742	7.67419966959e-08	9.68991586772e-06
22.435	-2.1467783822e-05	1.30374335911e-05	0.00019624450646	7.67401576881e-08	9.69009534418e-06
22.47	-2.14710032495e-05	1.30563745129e-05	0.000196543189878	7.67383728455e-08	9.69026953847e-06
22.501	-2.14742226905e-05	1.30753154766e-05	0.000196841873976	7.67365883584e-08	9.69044368991e-06
22.534	-2.14775397044e-05	1.30948304528e-05	0.00019714960982	7.6734749485e-08	9.69062315408e-06
22.567	-2.14807591728e-05	1.31137715018e-05	0.000197448295301	7.67329646756e-08	9.69079733502e-06
22.599	-2.14839786547e-05	1.31327125926e-05	0.000197746981463	7.67311799226e-08	9.69097151926e-06
22.632	-2.14872957109e-05	1.31522276999e-05	0.000198054719433	7.672934149e-08	9.69115094042e-06
22.666	-2.14905152202e-05	1.31711688759e-05	0.000198353406977	7.67275565985e-08	9.69132513044e-06
22.7	-2.14937347431e-05	1.31901100939e-05	0.000198652095202	7.67257720471e-08	9.69149929624e-06
22.734	-2.14970518414e-05	1.32096253321e-05	0.000198959835297	7.67239331107e-08	9.69167876384e-06
22.766	-2.15002713918e-05	1.32285666354e-05	0.000199258524905	7.67221480836e-08	9.69185296197e-06
22.799	-2.15034909556e-05	1.32475079805e-05	0.000199557215193	7.67203635451e-08	9.69202712945e-06
22.834	-2.15068080962e-05	1.32670233498e-05	0.000199864957415	7.6718524607e-08	9.69220659431e-06
22.866	-2.15100276875e-05	1.32859647802e-05	0.000200163649086	7.67167400691e-08	9.692380755e-06
22.9	-2.15132472923e-05	1.33049062525e-05	0.000200462341438	7.67149553691e-08	9.69255492993e-06
22.937	-2.1516564475e-05	1.33244217527e-05	0.000200770085785	7.67131167002e-08	9.69273437032e-06
22.967	-2.15197841072e-05	1.33433633102e-05	0.000201068779519	7.67113317068e-08	9.69290857779e-06
22.999	-2.1523003753e-05	1.33623049096e-05	0.000201367473934	7.67095469841e-08	9.69308274716e-06
23.035	-2.15263209779e-05	1.33818205408e-05	0.000201675220407	7.67077081537e-08	9.69326221357e-06
23.066	-2.15295406512e-05	1.34007622255e-05	0.000201973916204	7.67059235624e-08	9.69343637868e-06
23.1	-2.15327603379e-05	1.34197039521e-05	0.000202272612683	7.67041385947e-08	9.69361057722e-06
23.134	-2.1536077605e-05	1.34392197143e-05	0.000202580361282	7.67022997262e-08	9.69379003879e-06
23.166	-2.15392973192e-05	1.34581615261e-05	0.000202879059142	7.67005148355e-08	9.69396423167e-06
23.2	-2.15425170469e-05	1.34771033798e-05	0.000203177757684	7.66987303694e-08	9.69413838182e-06
23.238	-2.15458343562e-05	1.34966192731e-05	0.000203485508409	7.66968912682e-08	9.69431786905e-06
23.268	-2.15490541114e-05	1.3515561212e-05	0.000203784208333	7.6695106532e-08	9.6944920494e-06
23.3	-2.155227388e-05	1.35345031929e-05	0.000204082908938	7.66933215273e-08	9.69466625607e-06
23.332	-2.15555912316e-05	1.35540192172e-05	0.000204390661789	7.66914826992e-08	9.69484570651e-06
23.367	-2.15588110277e-05	1.35729612833e-05	0.000204689363777	7.66896977342e-08	9.6950199109e-06
23.4	-2.15620308373e-05	1.35919033914e-05	0.000204988066446	7.66879131985e-08	9.69519407007e-06
23.434	-2.15653482311e-05	1.36114195466e-05	0.000205295821422	7.66860742424e-08	9.69537354248e-06
23.466	-2.15685680681e-05	1.36303617398e-05	0.000205594525473	7.66842893437e-08	9.69554773151e-06
23.492	-2.15717879187e-05	1.3649303975e-05	0.000205893230205	7.66825047619e-08	9.6957218995e-06
23.534	-2.15751053547e-05	1.36688202612e-05	0.000206200987308	7.66806657407e-08	9.69590137349e-06
23.567	-2.15783252327e-05	1.36877625817e-05	0.000206499693423	7.66788808002e-08	9.69607556792e-06
23.599	-2.15815451243e-05	1.3706704944e-05	0.000206798400218	7.66770959831e-08	9.69624975843e-06
23.634	-2.15848626024e-05	1.37262213613e-05	0.000207106159447	7.66752573247e-08	9.69642920126e-06
23.667	-2.15880825214e-05	1.37451638088e-05	0.000207404867624	7.66734722727e-08	9.6966034081e-06
23.7	-2.15913024539e-05	1.37641062983e-05	0.000207703576483	7.66716876048e-08	9.6967775784e-06
23.734	-2.15946199743e-05	1.37836228466e-05	0.000208011337838	7.6669848511e-08	9.69695706505e-06
23.766	-2.15978399343e-05	1.38025654213e-05	0.000208310048079	7.66680635859e-08	9.69713125612e-06
23.799	-2.16010599078e-05	1.3821508038e-05	0.000208608759002	7.66662786926e-08	9.69730544839e-06
23.833	-2.16043774703e-05	1.38410247172e-05	0.000208916522482	7.66644397228e-08	9.69748492561e-06
23.867	-2.16075974713e-05	1.38599674191e-05	0.000209215234787	7.66626549188e-08	9.69765910992e-06
23.9	-2.16108174857e-05	1.38789101629e-05	0.000209513947772	7.66608701565e-08	9.69783329348e-06
23.934	-2.16141350905e-05	1.38984269731e-05	0.000209821713379	7.66590311146e-08	9.69801276586e-06
23.967	-2.16173551324e-05	1.39173698021e-05	0.000210120427747	7.6657246321e-08	9.69818694795e-06
24.0	-2.16205751878e-05	1.39363126731e-05	0.000210419142796	7.6655461184e-08	9.69836116801e-06
24.034	-2.16238928348e-05	1.39558296144e-05	0.000210726910529	7.66536225251e-08	9.69854060886e-06
24.067	-2.16271129177e-05	1.39747725705e-05	0.000211025626961	7.66518375282e-08	9.69871481521e-06
24.099	-2.1630333014e-05	1.39937155687e-05	0.000211324344073	7.66500524342e-08	9.69888902549e-06
24.134	-2.16336507033e-05	1.4013232641e-05	0.000211632113932	7.66482134021e-08	9.69906850969e-06
24.166	-2.16368708271e-05	1.40321757243e-05	0.000211930832428	7.66464285682e-08	9.69924269204e-06
24.2	-2.16400909644e-05	1.40511188496e-05	0.000212229551604	7.66446436408e-08	9.69941688941e-06
24.232	-2.16434086959e-05	1.40706360529e-05	0.000212537323589	7.6642804653e-08	9.69959636151e-06
24.266	-2.16466288607e-05	1.40895792634e-05	0.000212836044148	7.6641019482e-08	9.69977058139e-06
